Campus,Location,Student Path,Entry Status,HEGIS at Exit,Major at Exit,Potential Number of Students,Potential Number of Students For Each Year Out of School,25th Percentile Earnings,50th Percentile Earnings,75th Percentile Earnings,Average Earnings,Number of Students Found,Year
70,Northridge,3,FTF + FTT,13011 + 13061,Family and Consumer Sciences,156,8,,,,,2,15
70,Northridge,3,FTF + FTT,15011,English,190,179,7624,19684,38485,26411.424,125,1
70,Northridge,3,FTF + FTT,15011,English,190,166,16756,32691,45078,33252.46903,113,2
70,Northridge,3,FTF + FTT,15011,English,190,150,19823,35044,52975,37936.48485,99,3
70,Northridge,3,FTF + FTT,15011,English,190,136,18169.5,43635,59074,41146.6087,92,4
70,Northridge,3,FTF + FTT,15011,English,190,127,12776,35033,59795,39136.42683,82,5
70,Northridge,3,FTF + FTT,15011,English,190,111,19764,39784,63720,43110.10448,67,6
70,Northridge,3,FTF + FTT,15011,English,190,102,25370,46035.5,69126,49560.43333,60,7
70,Northridge,3,FTF + FTT,15011,English,190,87,21695,50320,67840,51226.9375,48,8
70,Northridge,3,FTF + FTT,15011,English,190,78,19698,55512.5,75761,55761.725,40,9
70,Northridge,3,FTF + FTT,15011,English,190,69,33239,53633,81491,60917.35135,37,10
70,Northridge,3,FTF + FTT,15011,English,190,59,46213,54253.5,85214,62464.32353,34,11
70,Northridge,3,FTF + FTT,15011,English,190,51,18032,56570,78232,60400.55172,29,12
70,Northridge,3,FTF + FTT,15011,English,190,43,12270,58364,82902,60499.48148,27,13
70,Northridge,3,FTF + FTT,15011,English,190,33,52830,73514,92729,79027.05556,18,14
70,Northridge,3,FTF + FTT,15011,English,190,28,42916.5,66305,87763.5,76543.4375,16,15
70,Northridge,3,FTF + FTT,15051,Linguistics,8,8,,,,,4,1
70,Northridge,3,FTF + FTT,15051,Linguistics,8,8,17920,40309,45171,34817.4,5,2
70,Northridge,3,FTF + FTT,15051,Linguistics,8,8,,,,,4,3
70,Northridge,3,FTF + FTT,15051,Linguistics,8,7,2103,4273,34684,18316,6,4
70,Northridge,3,FTF + FTT,15051,Linguistics,8,6,,,,,4,5
70,Northridge,3,FTF + FTT,15051,Linguistics,8,5,,,,,2,6
70,Northridge,3,FTF + FTT,15051,Linguistics,8,4,,,,,1,7
70,Northridge,3,FTF + FTT,15051,Linguistics,8,4,,,,,1,8
70,Northridge,3,FTF + FTT,15051,Linguistics,8,2,,,,,,9
70,Northridge,3,FTF + FTT,15051,Linguistics,8,2,,,,,,10
70,Northridge,3,FTF + FTT,15051,Linguistics,8,2,,,,,,11
70,Northridge,3,FTF + FTT,15051,Linguistics,8,2,,,,,,12
70,Northridge,3,FTF + FTT,15051,Linguistics,8,2,,,,,,13
70,Northridge,3,FTF + FTT,15051,Linguistics,8,2,,,,,,14
70,Northridge,3,FTF + FTT,15051,Linguistics,8,1,,,,,,15
70,Northridge,3,FTF + FTT,15061,Speech Communication,138,135,12133,23395,45480,30427.47664,107,1
70,Northridge,3,FTF + FTT,15061,Speech Communication,138,122,16310,33617.5,49140,37604.14444,90,2
70,Northridge,3,FTF + FTT,15061,Speech Communication,138,107,17288,40096,58953,40614,78,3
70,Northridge,3,FTF + FTT,15061,Speech Communication,138,101,26937,46520.5,69243,49909.31081,74,4
70,Northridge,3,FTF + FTT,15061,Speech Communication,138,90,21363,48617,77610,54023.26866,67,5
70,Northridge,3,FTF + FTT,15061,Speech Communication,138,76,28216,55270,77398,56276.50909,55,6
70,Northridge,3,FTF + FTT,15061,Speech Communication,138,65,38836,61009,87450,70774.26829,41,7
70,Northridge,3,FTF + FTT,15061,Speech Communication,138,53,24791,56800,93501,69383.02941,34,8
70,Northridge,3,FTF + FTT,15061,Speech Communication,138,48,29530,51301.5,81973,67172.90625,32,9
70,Northridge,3,FTF + FTT,15061,Speech Communication,138,40,21991.5,54985.5,81142,74118.45833,24,10
70,Northridge,3,FTF + FTT,15061,Speech Communication,138,32,15230,48526,81040,57464.47059,17,11
70,Northridge,3,FTF + FTT,15061,Speech Communication,138,27,18835,59929,79281,59492.4375,16,12
70,Northridge,3,FTF + FTT,15061,Speech Communication,138,19,4819,60607,87941,55581.09091,11,13
70,Northridge,3,FTF + FTT,15061,Speech Communication,138,10,18043,39335,119719,59608,7,14
70,Northridge,3,FTF + FTT,15061,Speech Communication,138,8,7824,9620,144142,59744.42857,7,15
70,Northridge,3,FTF + FTT,15091,Philosophy,33,31,14709.5,28086,37638.5,30610,20,1
70,Northridge,3,FTF + FTT,15091,Philosophy,33,28,14709,36897,51573.5,39451.4,20,2
70,Northridge,3,FTF + FTT,15091,Philosophy,33,26,11377,27694,48989,35001.72222,18,3
70,Northridge,3,FTF + FTT,15091,Philosophy,33,25,10874,31388,43380,30163.72222,18,4
70,Northridge,3,FTF + FTT,15091,Philosophy,33,23,15211,24092,50312,35136.4,15,5
70,Northridge,3,FTF + FTT,15091,Philosophy,33,22,12682,41895,67241,41707.73333,15,6
70,Northridge,3,FTF + FTT,15091,Philosophy,33,20,26936,55035,79258,54103.58333,12,7
70,Northridge,3,FTF + FTT,15091,Philosophy,33,15,22286,52148.5,70276,53829.9,10,8
70,Northridge,3,FTF + FTT,15091,Philosophy,33,10,54922,77375.5,102488,77868.5,6,9
70,Northridge,3,FTF + FTT,15091,Philosophy,33,9,62406,65158,92519,70957,5,10
70,Northridge,3,FTF + FTT,15091,Philosophy,33,4,,,,,2,11
70,Northridge,3,FTF + FTT,15091,Philosophy,33,3,,,,,2,12
70,Northridge,3,FTF + FTT,15091,Philosophy,33,3,,,,,2,13
70,Northridge,3,FTF + FTT,15091,Philosophy,33,2,,,,,2,14
70,Northridge,3,FTF + FTT,15091,Philosophy,33,1,,,,,1,15
70,Northridge,3,FTF + FTT,15101,Religious Studies,4,4,,,,,4,1
70,Northridge,3,FTF + FTT,15101,Religious Studies,4,4,,,,,4,2
70,Northridge,3,FTF + FTT,15101,Religious Studies,4,4,,,,,4,3
70,Northridge,3,FTF + FTT,15101,Religious Studies,4,4,,,,,3,4
70,Northridge,3,FTF + FTT,15101,Religious Studies,4,4,,,,,3,5
70,Northridge,3,FTF + FTT,15101,Religious Studies,4,3,,,,,2,6
70,Northridge,3,FTF + FTT,15101,Religious Studies,4,1,,,,,1,7
70,Northridge,3,FTF + FTT,15101,Religious Studies,4,1,,,,,1,8
70,Northridge,3,FTF + FTT,15101,Religious Studies,4,,,,,,,9
70,Northridge,3,FTF + FTT,15101,Religious Studies,4,,,,,,,10
70,Northridge,3,FTF + FTT,15101,Religious Studies,4,,,,,,,11
70,Northridge,3,FTF + FTT,15101,Religious Studies,4,,,,,,,12
70,Northridge,3,FTF + FTT,15101,Religious Studies,4,,,,,,,13
70,Northridge,3,FTF + FTT,15101,Religious Studies,4,,,,,,,14
70,Northridge,3,FTF + FTT,15101,Religious Studies,4,,,,,,,15
70,Northridge,3,FTF + FTT,15991,Humanities,6,5,17333,43626,47417,32179,5,1
70,Northridge,3,FTF + FTT,15991,Humanities,6,5,29605,49095,50999,36883.6,5,2
70,Northridge,3,FTF + FTT,15991,Humanities,6,5,23730,40748,54374,35235.6,5,3
70,Northridge,3,FTF + FTT,15991,Humanities,6,4,,,,,4,4
70,Northridge,3,FTF + FTT,15991,Humanities,6,4,,,,,4,5
70,Northridge,3,FTF + FTT,15991,Humanities,6,2,,,,,2,6
70,Northridge,3,FTF + FTT,15991,Humanities,6,2,,,,,2,7
70,Northridge,3,FTF + FTT,15991,Humanities,6,2,,,,,1,8
70,Northridge,3,FTF + FTT,15991,Humanities,6,2,,,,,1,9
70,Northridge,3,FTF + FTT,15991,Humanities,6,2,,,,,1,10
70,Northridge,3,FTF + FTT,15991,Humanities,6,2,,,,,1,11
70,Northridge,3,FTF + FTT,15991,Humanities,6,2,,,,,1,12
70,Northridge,3,FTF + FTT,15991,Humanities,6,2,,,,,1,13
70,Northridge,3,FTF + FTT,15991,Humanities,6,2,,,,,1,14
70,Northridge,3,FTF + FTT,15991,Humanities,6,2,,,,,1,15
70,Northridge,3,FTF + FTT,17011,Mathematics,50,50,10892,28107,40929.5,30496.94444,36,1
70,Northridge,3,FTF + FTT,17011,Mathematics,50,45,11948,37023,54102,39216.02941,34,2
70,Northridge,3,FTF + FTT,17011,Mathematics,50,41,14734,37476,55581.5,39315.78125,32,3
70,Northridge,3,FTF + FTT,17011,Mathematics,50,38,13897,44827,66294,44530.87097,31,4
70,Northridge,3,FTF + FTT,17011,Mathematics,50,31,31507,57831,72266,55261.52381,21,5
70,Northridge,3,FTF + FTT,17011,Mathematics,50,26,36006,60342.5,74582,61950.33333,18,6
70,Northridge,3,FTF + FTT,17011,Mathematics,50,23,27079,64535,79058,86409.07143,14,7
70,Northridge,3,FTF + FTT,17011,Mathematics,50,18,37339.5,64159,77827.5,66732.08333,12,8
70,Northridge,3,FTF + FTT,17011,Mathematics,50,16,29967.5,56069,79274.5,64411.16667,12,9
70,Northridge,3,FTF + FTT,17011,Mathematics,50,13,30248,69146.5,84603,74413.1,10,10
70,Northridge,3,FTF + FTT,17011,Mathematics,50,11,20288,73315,104397,67660.27273,11,11
70,Northridge,3,FTF + FTT,17011,Mathematics,50,6,43430,82532.5,106408,75192.83333,6,12
70,Northridge,3,FTF + FTT,17011,Mathematics,50,5,50561,85726,108060,78269.2,5,13
70,Northridge,3,FTF + FTT,17011,Mathematics,50,3,,,,,3,14
70,Northridge,3,FTF + FTT,17011,Mathematics,50,3,,,,,3,15
70,Northridge,3,FTF + FTT,17021,Statistics,2,2,,,,,1,1
70,Northridge,3,FTF + FTT,17021,Statistics,2,1,,,,,1,2
70,Northridge,3,FTF + FTT,17021,Statistics,2,1,,,,,1,3
70,Northridge,3,FTF + FTT,17021,Statistics,2,1,,,,,1,4
70,Northridge,3,FTF + FTT,17021,Statistics,2,1,,,,,1,5
70,Northridge,3,FTF + FTT,17021,Statistics,2,1,,,,,1,6
70,Northridge,3,FTF + FTT,17021,Statistics,2,,,,,,,7
70,Northridge,3,FTF + FTT,17021,Statistics,2,,,,,,,8
70,Northridge,3,FTF + FTT,17021,Statistics,2,,,,,,,9
70,Northridge,3,FTF + FTT,17021,Statistics,2,,,,,,,10
70,Northridge,3,FTF + FTT,17021,Statistics,2,,,,,,,11
70,Northridge,3,FTF + FTT,17021,Statistics,2,,,,,,,12
70,Northridge,3,FTF + FTT,17021,Statistics,2,,,,,,,13
70,Northridge,3,FTF + FTT,17021,Statistics,2,,,,,,,14
70,Northridge,3,FTF + FTT,17021,Statistics,2,,,,,,,15
70,Northridge,3,FTF + FTT,17031,Applied Mathematics,3,3,,,,,1,1
70,Northridge,3,FTF + FTT,17031,Applied Mathematics,3,2,,,,,1,2
70,Northridge,3,FTF + FTT,17031,Applied Mathematics,3,2,,,,,1,3
70,Northridge,3,FTF + FTT,17031,Applied Mathematics,3,2,,,,,1,4
