	average_annual_earnings_10_years_after_exit	average_annual_earnings_5_years_after_exit	campus	entry_status	hegis_at_exit	industry	location	major	median_annual_earnings_10_years_after_exit	median_annual_earnings_5_years_after_exit	naics	number_of_students_found_10_years_after_exit	number_of_students_found_5_years_after_exit	student_path
7479		31622.0	70	FTF + FTT	15051	Professional, Scientific, & Technical Skills	Northridge	Linguistics		27888.0	11		7	1
7480			70	FTF + FTT	15051	Admin & Support & Waste Mgmt & Remediation	Northridge	Linguistics			13			1
7481		24854.0	70	FTF + FTT	15051	Educational Services	Northridge	Linguistics		23895.0	14		8	1
7482		21565.0	70	FTF + FTT	15051	Health Care & Social Assistance	Northridge	Linguistics		23853.0	15		5	1
7483			70	FTF + FTT	15051	Arts, Entertainment, & Recreation	Northridge	Linguistics			16			1
7484			70	FTF + FTT	15051	Accommodation & Food Services	Northridge	Linguistics			17			1
7485			70	FTF + FTT	15051	Other Services	Northridge	Linguistics			18			1
7486			70	FTF + FTT	15051	Government	Northridge	Linguistics			19			1
7487			70	FTF + FTT	15051	No Wages	Northridge	Linguistics			20	133	94	1
7488		11446.0	70	FTF + FTT	15051	Wages - No NAICS Code	Northridge	Linguistics		4565.0	21		5	1
7489			70	FTF + FTT	15061	Agriculture, Forestry, Fishing, & Hunting	Northridge	Speech Communication			1			1
7490		71398.0	70	FTF + FTT	15061	Utilities	Northridge	Speech Communication		67717.0	2		6	1
7491	61874.0	49845.0	70	FTF + FTT	15061	Construction	Northridge	Speech Communication	40908.0	41062.0	3	12	22	1
7492	89722.0	55902.0	70	FTF + FTT	15061	Manufacturing	Northridge	Speech Communication	75749.0	51575.0	4	23	55	1
7493	94072.0	63623.0	70	FTF + FTT	15061	Wholesale Trade	Northridge	Speech Communication	87841.0	56543.0	5	36	69	1
7494	59210.0	40927.0	70	FTF + FTT	15061	Retail Trade	Northridge	Speech Communication	43460.0	37317.0	6	46	90	1
7495		62892.0	70	FTF + FTT	15061	Transportation & Warehousing	Northridge	Speech Communication		55495.0	7		16	1
7496	74911.0	51791.0	70	FTF + FTT	15061	Information	Northridge	Speech Communication	69174.0	49764.0	8	98	176	1
7497	72040.0	57495.0	70	FTF + FTT	15061	Finance & Insurance	Northridge	Speech Communication	64116.0	55548.0	9	88	192	1
7498	99009.0	61475.0	70	FTF + FTT	15061	Real Estate & Rental & Leasing	Northridge	Speech Communication	87174.0	52794.0	10	13	54	1
7499	65680.0	52821.0	70	FTF + FTT	15061	Professional, Scientific, & Technical Skills	Northridge	Speech Communication	56375.0	48584.0	11	65	159	1
7500		55869.0	70	FTF + FTT	15061	Management of Companies & Enterprises	Northridge	Speech Communication		57390.0	12		5	1
7501	53505.0	44501.0	70	FTF + FTT	15061	Admin & Support & Waste Mgmt & Remediation	Northridge	Speech Communication	50234.0	41794.0	13	43	107	1
7502	40365.0	31174.0	70	FTF + FTT	15061	Educational Services	Northridge	Speech Communication	38881.0	28696.0	14	47	80	1
7503	45838.0	40961.0	70	FTF + FTT	15061	Health Care & Social Assistance	Northridge	Speech Communication	38969.0	35880.0	15	41	97	1
7504	60715.0	39970.0	70	FTF + FTT	15061	Arts, Entertainment, & Recreation	Northridge	Speech Communication	51157.0	37271.0	16	21	44	1
7505	31210.0	36808.0	70	FTF + FTT	15061	Accommodation & Food Services	Northridge	Speech Communication	33760.0	32764.0	17	24	88	1
7506	50328.0	33223.0	70	FTF + FTT	15061	Other Services	Northridge	Speech Communication	56030.0	32364.0	18	15	38	1
7507		12097.0	70	FTF + FTT	15061	Non-Classified	Northridge	Speech Communication		1168.0	22		6	1
7508	85669.0	72666.0	70	FTF + FTT	15061	Government	Northridge	Speech Communication	90829.0	67522.0	19	28	46	1
7509			70	FTF + FTT	15061	No Wages	Northridge	Speech Communication			20	2,376	1,572	1
7510	26207.0	16004.0	70	FTF + FTT	15061	Wages - No NAICS Code	Northridge	Speech Communication	10000.0	7973.0	21	31	88	1
7511			70	FTF + FTT	15091	Construction	Northridge	Philosophy			3			1
7512		72682.0	70	FTF + FTT	15091	Manufacturing	Northridge	Philosophy		55744.0	4		5	1
7513		46449.0	70	FTF + FTT	15091	Wholesale Trade	Northridge	Philosophy		46176.0	5		7	1
7514		26023.0	70	FTF + FTT	15091	Retail Trade	Northridge	Philosophy		17381.0	6		8	1
7515			70	FTF + FTT	15091	Information	Northridge	Philosophy			8			1
7516		44690.0	70	FTF + FTT	15091	Finance & Insurance	Northridge	Philosophy		46188.0	9		11	1
7517			70	FTF + FTT	15091	Real Estate & Rental & Leasing	Northridge	Philosophy			10			1
7518	66549.0	56263.0	70	FTF + FTT	15091	Professional, Scientific, & Technical Skills	Northridge	Philosophy	75273.0	46784.0	11	5	13	1
7519		27945.0	70	FTF + FTT	15091	Admin & Support & Waste Mgmt & Remediation	Northridge	Philosophy		32019.0	13		9	1
7520	18449.0	28493.0	70	FTF + FTT	15091	Educational Services	Northridge	Philosophy	16463.0	26792.0	14	5	9	1
7521		29646.0	70	FTF + FTT	15091	Health Care & Social Assistance	Northridge	Philosophy		21978.0	15		11	1
7522			70	FTF + FTT	15091	Arts, Entertainment, & Recreation	Northridge	Philosophy			16			1
7523		23446.0	70	FTF + FTT	15091	Accommodation & Food Services	Northridge	Philosophy		23945.0	17		6	1
7524			70	FTF + FTT	15091	Other Services	Northridge	Philosophy			18			1
7525		48478.0	70	FTF + FTT	15091	Government	Northridge	Philosophy		47495.0	19		5	1
7526			70	FTF + FTT	15091	No Wages	Northridge	Philosophy			20	217	147	1
7527		12140.0	70	FTF + FTT	15091	Wages - No NAICS Code	Northridge	Philosophy		3343.0	21		6	1
7528			70	FTF + FTT	15101	Mining	Northridge	Religious Studies			23			1
7529			70	FTF + FTT	15101	Manufacturing	Northridge	Religious Studies			4			1
7530			70	FTF + FTT	15101	Wholesale Trade	Northridge	Religious Studies			5			1
7531			70	FTF + FTT	15101	Retail Trade	Northridge	Religious Studies			6			1
7532			70	FTF + FTT	15101	Transportation & Warehousing	Northridge	Religious Studies			7			1
7533		38142.0	70	FTF + FTT	15101	Information	Northridge	Religious Studies		34861.0	8		7	1
7534		69136.0	70	FTF + FTT	15101	Finance & Insurance	Northridge	Religious Studies		61788.0	9		6	1
7535			70	FTF + FTT	15101	Real Estate & Rental & Leasing	Northridge	Religious Studies			10			1
7536		50176.0	70	FTF + FTT	15101	Professional, Scientific, & Technical Skills	Northridge	Religious Studies		44616.0	11		7	1
7537			70	FTF + FTT	15101	Management of Companies & Enterprises	Northridge	Religious Studies			12			1
7538			70	FTF + FTT	15101	Admin & Support & Waste Mgmt & Remediation	Northridge	Religious Studies			13			1
7539	38833.0	22747.0	70	FTF + FTT	15101	Educational Services	Northridge	Religious Studies	41677.0	21438.0	14	8	13	1
7540		34679.0	70	FTF + FTT	15101	Health Care & Social Assistance	Northridge	Religious Studies		33528.0	15		7	1
7541		27893.0	70	FTF + FTT	15101	Accommodation & Food Services	Northridge	Religious Studies		27719.0	17		7	1
7542			70	FTF + FTT	15101	Other Services	Northridge	Religious Studies			18			1
7543			70	FTF + FTT	15101	Non-Classified	Northridge	Religious Studies			22			1
7544		93035.0	70	FTF + FTT	15101	Government	Northridge	Religious Studies		78690.0	19		5	1
7545			70	FTF + FTT	15101	No Wages	Northridge	Religious Studies			20	139	97	1
7546		24009.0	70	FTF + FTT	15101	Wages - No NAICS Code	Northridge	Religious Studies		22857.0	21		6	1
7547			70	FTF + FTT	15102	Educational Services	Northridge	Jewish Studies			14			1
7548			70	FTF + FTT	15102	Other Services	Northridge	Jewish Studies			18			1
7549			70	FTF + FTT	15102	No Wages	Northridge	Jewish Studies			20	12	8	1
7550			70	FTF + FTT	15991	Manufacturing	Northridge	Humanities			4			1
7551			70	FTF + FTT	15991	Wholesale Trade	Northridge	Humanities			5			1
7552			70	FTF + FTT	15991	Retail Trade	Northridge	Humanities			6			1
7553		28084.0	70	FTF + FTT	15991	Information	Northridge	Humanities		28194.0	8		5	1
7554		70075.0	70	FTF + FTT	15991	Finance & Insurance	Northridge	Humanities		76622.0	9		8	1
7555			70	FTF + FTT	15991	Real Estate & Rental & Leasing	Northridge	Humanities			10			1
7556		47410.0	70	FTF + FTT	15991	Professional, Scientific, & Technical Skills	Northridge	Humanities		48313.0	11		6	1
7557			70	FTF + FTT	15991	Management of Companies & Enterprises	Northridge	Humanities			12			1
7558			70	FTF + FTT	15991	Admin & Support & Waste Mgmt & Remediation	Northridge	Humanities			13			1
7559		40625.0	70	FTF + FTT	15991	Educational Services	Northridge	Humanities		40674.0	14		7	1
7560		14314.0	70	FTF + FTT	15991	Health Care & Social Assistance	Northridge	Humanities		11180.0	15		6	1
7561			70	FTF + FTT	15991	Arts, Entertainment, & Recreation	Northridge	Humanities			16			1
7562			70	FTF + FTT	15991	Accommodation & Food Services	Northridge	Humanities			17			1
7563			70	FTF + FTT	15991	Other Services	Northridge	Humanities			18			1
7564			70	FTF + FTT	15991	Government	Northridge	Humanities			19			1
7565			70	FTF + FTT	15991	No Wages	Northridge	Humanities			20	98	57	1
7566		4274.0	70	FTF + FTT	15991	Wages - No NAICS Code	Northridge	Humanities		4425.0	21		5	1
7567			70	FTF + FTT	17011	Utilities	Northridge	Mathematics			2			1
7568			70	FTF + FTT	17011	Construction	Northridge	Mathematics			3			1
7569			70	FTF + FTT	17011	Manufacturing	Northridge	Mathematics			4			1
7570			70	FTF + FTT	17011	Wholesale Trade	Northridge	Mathematics			5			1
7571			70	FTF + FTT	17011	Retail Trade	Northridge	Mathematics			6			1
7572			70	FTF + FTT	17011	Information	Northridge	Mathematics			8			1
7573			70	FTF + FTT	17011	Finance & Insurance	Northridge	Mathematics			9			1
7574			70	FTF + FTT	17011	Real Estate & Rental & Leasing	Northridge	Mathematics			10			1
7575		62429.0	70	FTF + FTT	17011	Professional, Scientific, & Technical Skills	Northridge	Mathematics		34965.0	11		5	1
7576		53469.0	70	FTF + FTT	17011	Admin & Support & Waste Mgmt & Remediation	Northridge	Mathematics		39239.0	13		6	1
7577	69778.0	56122.0	70	FTF + FTT	17011	Educational Services	Northridge	Mathematics	70414.0	56681.0	14	52	82	1
7578			70	FTF + FTT	17011	Health Care & Social Assistance	Northridge	Mathematics			15			1
7579			70	FTF + FTT	17011	Accommodation & Food Services	Northridge	Mathematics			17			1
7580			70	FTF + FTT	17011	Other Services	Northridge	Mathematics			18			1
7581			70	FTF + FTT	17011	Government	Northridge	Mathematics			19			1
7582			70	FTF + FTT	17011	No Wages	Northridge	Mathematics			20	177	112	1
7583			70	FTF + FTT	17011	Wages - No NAICS Code	Northridge	Mathematics			21			1
7584			70	FTF + FTT	17021	Construction	Northridge	Statistics			3			1
7585			70	FTF + FTT	17021	Manufacturing	Northridge	Statistics			4			1
7586			70	FTF + FTT	17021	Retail Trade	Northridge	Statistics			6			1
7587		55088.0	70	FTF + FTT	17021	Finance & Insurance	Northridge	Statistics		52318.0	9		6	1
7588			70	FTF + FTT	17021	Real Estate & Rental & Leasing	Northridge	Statistics			10			1
7589			70	FTF + FTT	17021	Educational Services	Northridge	Statistics			14			1
7590			70	FTF + FTT	17021	Government	Northridge	Statistics			19			1
7591			70	FTF + FTT	17021	No Wages	Northridge	Statistics			20	31	25	1
7592			70	FTF + FTT	17021	Wages - No NAICS Code	Northridge	Statistics			21			1
7593			70	FTF + FTT	17031	Manufacturing	Northridge	Applied Mathematics			4			1
7594			70	FTF + FTT	17031	Wholesale Trade	Northridge	Applied Mathematics			5			1
7595			70	FTF + FTT	17031	Retail Trade	Northridge	Applied Mathematics			6			1
7596			70	FTF + FTT	17031	Transportation & Warehousing	Northridge	Applied Mathematics			7			1
7597			70	FTF + FTT	17031	Finance & Insurance	Northridge	Applied Mathematics			9			1
7598			70	FTF + FTT	17031	Real Estate & Rental & Leasing	Northridge	Applied Mathematics			10			1
7599			70	FTF + FTT	17031	Professional, Scientific, & Technical Skills	Northridge	Applied Mathematics			11			1
7600			70	FTF + FTT	17031	Admin & Support & Waste Mgmt & Remediation	Northridge	Applied Mathematics			13			1
7601		48695.0	70	FTF + FTT	17031	Educational Services	Northridge	Applied Mathematics		50542.0	14		8	1
7602			70	FTF + FTT	17031	Health Care & Social Assistance	Northridge	Applied Mathematics			15			1
7603			70	FTF + FTT	17031	Other Services	Northridge	Applied Mathematics			18			1
7604			70	FTF + FTT	17031	Non-Classified	Northridge	Applied Mathematics			22			1
7605			70	FTF + FTT	17031	Government	Northridge	Applied Mathematics			19			1
7606			70	FTF + FTT	17031	No Wages	Northridge	Applied Mathematics			20	53	31	1
7607			70	FTF + FTT	17031	Wages - No NAICS Code	Northridge	Applied Mathematics			21			1
7608			70	FTF + FTT	19021	Construction	Northridge	Physics			3			1
7609		65628.0	70	FTF + FTT	19021	Manufacturing	Northridge	Physics		71124.0	4		5	1
7610			70	FTF + FTT	19021	Retail Trade	Northridge	Physics			6			1
7611			70	FTF + FTT	19021	Transportation & Warehousing	Northridge	Physics			7			1
7612			70	FTF + FTT	19021	Information	Northridge	Physics			8			1
7613			70	FTF + FTT	19021	Finance & Insurance	Northridge	Physics			9			1
7614			70	FTF + FTT	19021	Real Estate & Rental & Leasing	Northridge	Physics			10			1
7615			70	FTF + FTT	19021	Professional, Scientific, & Technical Skills	Northridge	Physics			11			1
7616			70	FTF + FTT	19021	Management of Companies & Enterprises	Northridge	Physics			12			1
7617			70	FTF + FTT	19021	Admin & Support & Waste Mgmt & Remediation	Northridge	Physics			13			1
7618			70	FTF + FTT	19021	Educational Services	Northridge	Physics			14			1
7619			70	FTF + FTT	19021	Health Care & Social Assistance	Northridge	Physics			15			1
7620			70	FTF + FTT	19021	Government	Northridge	Physics			19			1
7621			70	FTF + FTT	19021	No Wages	Northridge	Physics			20	44	35	1
7622			70	FTF + FTT	19021	Wages - No NAICS Code	Northridge	Physics			21			1
7623			70	FTF + FTT	19051	Utilities	Northridge	Chemistry			2			1
7624	86096.0	77695.0	70	FTF + FTT	19051	Manufacturing	Northridge	Chemistry	84138.0	67834.0	4	10	16	1
7625			70	FTF + FTT	19051	Wholesale Trade	Northridge	Chemistry			5			1
7626			70	FTF + FTT	19051	Retail Trade	Northridge	Chemistry			6			1
7627			70	FTF + FTT	19051	Information	Northridge	Chemistry			8			1
7628			70	FTF + FTT	19051	Real Estate & Rental & Leasing	Northridge	Chemistry			10			1
7629		54716.0	70	FTF + FTT	19051	Professional, Scientific, & Technical Skills	Northridge	Chemistry		47836.0	11		7	1
7630			70	FTF + FTT	19051	Admin & Support & Waste Mgmt & Remediation	Northridge	Chemistry			13			1
7631			70	FTF + FTT	19051	Educational Services	Northridge	Chemistry			14			1
7632		31241.0	70	FTF + FTT	19051	Health Care & Social Assistance	Northridge	Chemistry		13257.0	15		6	1
7633			70	FTF + FTT	19051	Accommodation & Food Services	Northridge	Chemistry			17			1
7634			70	FTF + FTT	19051	Other Services	Northridge	Chemistry			18			1
7635		63581.0	70	FTF + FTT	19051	Government	Northridge	Chemistry		57984.0	19		5	1
7636			70	FTF + FTT	19051	No Wages	Northridge	Chemistry			20	107	76	1
7637			70	FTF + FTT	19051	Wages - No NAICS Code	Northridge	Chemistry			21			1
7638			70	FTF + FTT	19141	Mining	Northridge	Geology			23			1
7639			70	FTF + FTT	19141	Construction	Northridge	Geology			3			1
7640			70	FTF + FTT	19141	Manufacturing	Northridge	Geology			4			1
7641			70	FTF + FTT	19141	Retail Trade	Northridge	Geology			6			1
7642			70	FTF + FTT	19141	Transportation & Warehousing	Northridge	Geology			7			1
7643	62824.0	52781.0	70	FTF + FTT	19141	Professional, Scientific, & Technical Skills	Northridge	Geology	66680.0	56961.0	11	15	26	1
7644			70	FTF + FTT	19141	Educational Services	Northridge	Geology			14			1
7645			70	FTF + FTT	19141	Health Care & Social Assistance	Northridge	Geology			15			1
7646			70	FTF + FTT	19141	No Wages	Northridge	Geology			20	71	54	1
7647			70	FTF + FTT	19141	Wages - No NAICS Code	Northridge	Geology			21			1
7648			70	FTF + FTT	19171	Professional, Scientific, & Technical Skills	Northridge	Earth Science			11			1
7649			70	FTF + FTT	19171	Government	Northridge	Earth Science			19			1
7650			70	FTF + FTT	19171	No Wages	Northridge	Earth Science			20			1
7651			70	FTF + FTT	19171	Wages - No NAICS Code	Northridge	Earth Science			21			1
7652		34521.0	70	FTF + FTT	20011	Agriculture, Forestry, Fishing, & Hunting	Northridge	Psychology		29647.0	1		6	1
7653			70	FTF + FTT	20011	Mining	Northridge	Psychology			23			1
7654	85928.0	67272.0	70	FTF + FTT	20011	Utilities	Northridge	Psychology	82897.0	71157.0	2	5	6	1
7655	58621.0	44023.0	70	FTF + FTT	20011	Construction	Northridge	Psychology	47680.0	38096.0	3	9	31	1
7656	78320.0	51970.0	70	FTF + FTT	20011	Manufacturing	Northridge	Psychology	71835.0	54173.0	4	30	56	1
7657	82225.0	50030.0	70	FTF + FTT	20011	Wholesale Trade	Northridge	Psychology	77575.0	43902.0	5	32	76	1
7658	51268.0	36585.0	70	FTF + FTT	20011	Retail Trade	Northridge	Psychology	38466.0	30257.0	6	48	175	1
7659		44639.0	70	FTF + FTT	20011	Transportation & Warehousing	Northridge	Psychology		35296.0	7		20	1
7660	47921.0	46522.0	70	FTF + FTT	20011	Information	Northridge	Psychology	39403.0	47174.0	8	29	99	1
7661	65506.0	57629.0	70	FTF + FTT	20011	Finance & Insurance	Northridge	Psychology	57168.0	52474.0	9	99	192	1
7662	47312.0	45242.0	70	FTF + FTT	20011	Real Estate & Rental & Leasing	Northridge	Psychology	52920.0	45824.0	10	18	41	1
7663	62560.0	45179.0	70	FTF + FTT	20011	Professional, Scientific, & Technical Skills	Northridge	Psychology	53063.0	39174.0	11	77	156	1
7664		42252.0	70	FTF + FTT	20011	Management of Companies & Enterprises	Northridge	Psychology		45092.0	12		7	1
7665	49151.0	35805.0	70	FTF + FTT	20011	Admin & Support & Waste Mgmt & Remediation	Northridge	Psychology	46397.0	33607.0	13	39	113	1
7666	50741.0	37717.0	70	FTF + FTT	20011	Educational Services	Northridge	Psychology	55081.0	36838.0	14	179	354	1
7667	46199.0	35700.0	70	FTF + FTT	20011	Health Care & Social Assistance	Northridge	Psychology	43893.0	35545.0	15	283	660	1
7668	42760.0	26500.0	70	FTF + FTT	20011	Arts, Entertainment, & Recreation	Northridge	Psychology	42921.0	28465.0	16	8	28	1
7669	32653.0	27002.0	70	FTF + FTT	20011	Accommodation & Food Services	Northridge	Psychology	28949.0	24545.0	17	23	102	1
7670	33598.0	31830.0	70	FTF + FTT	20011	Other Services	Northridge	Psychology	19707.0	29770.0	18	30	56	1
7671		15283.0	70	FTF + FTT	20011	Non-Classified	Northridge	Psychology		1425.0	22		7	1
7672	72607.0	57942.0	70	FTF + FTT	20011	Government	Northridge	Psychology	71748.0	54217.0	19	119	173	1
7673			70	FTF + FTT	20011	No Wages	Northridge	Psychology			20	4,765	3,377	1
7674	24019.0	20444.0	70	FTF + FTT	20011	Wages - No NAICS Code	Northridge	Psychology	7847.0	9359.0	21	75	146	1
7675			70	FTF + FTT	21025	No Wages	Northridge	Recreation Management & Administration-21025			20	202	202	1
7676			70	FTF + FTT	21031	Utilities	Northridge	Recreation Management & Administration-21031			2			1
7677		54132.0	70	FTF + FTT	21031	Construction	Northridge	Recreation Management & Administration-21031		47398.0	3		6	1
7678			70	FTF + FTT	21031	Manufacturing	Northridge	Recreation Management & Administration-21031			4			1
7679	88081.0	81505.0	70	FTF + FTT	21031	Wholesale Trade	Northridge	Recreation Management & Administration-21031	63464.0	44637.0	5	5	6	1
7680		32846.0	70	FTF + FTT	21031	Retail Trade	Northridge	Recreation Management & Administration-21031		33675.0	6		10	1
7681			70	FTF + FTT	21031	Transportation & Warehousing	Northridge	Recreation Management & Administration-21031			7			1
7682		53436.0	70	FTF + FTT	21031	Information	Northridge	Recreation Management & Administration-21031		50935.0	8		11	1
